date,close,volume,open,beta
2013-05-17,6.099999904632568,285033000,6.1666669845581055,2.434
2013-05-20,5.995999813079834,125226000,6.074666976928711,2.434
2013-05-21,5.8393330574035645,134973000,5.900000095367432,2.434
2013-05-22,5.815999984741211,128520000,5.757999897003174,2.434
2013-05-23,6.182000160217285,180333000,5.6539998054504395,2.434
2013-05-24,6.4720001220703125,241863000,6.173333168029785,2.434
2013-05-28,7.355332851409912,295378500,6.769999980926514,2.434
2013-05-29,6.975333213806152,376492500,7.570000171661377,2.434
2013-05-30,6.99666690826416,242005500,6.830667018890381,2.434
2013-05-31,6.517333030700684,227580000,7.084000110626221,2.434
2013-06-03,6.172667026519775,287094000,6.507999897003174,2.434
2013-06-04,6.322667121887207,132841500,6.183332920074463,2.434
2013-06-05,6.357999801635742,183372000,6.24399995803833,2.434
2013-06-06,6.489999771118164,142663500,6.349999904632568,2.434
2013-06-07,6.802667140960693,160674000,6.533332824707031,2.434
2013-06-10,6.670000076293945,138429000,6.595333099365234,2.434
2013-06-11,6.297999858856201,110910000,6.545332908630371,2.434
2013-06-12,6.51533317565918,137890500,6.453332901000977,2.434
2013-06-13,6.545332908630371,89424000,6.599999904632568,2.434
2013-06-14,6.686666965484619,98470500,6.6666669845581055,2.434
2013-06-17,6.813333034515381,105993000,6.906667232513428,2.434
2013-06-18,6.892666816711426,131929500,6.783332824707031,2.434
2013-06-19,6.97866678237915,128683500,6.803999900817871,2.434
2013-06-20,6.710000038146973,151597500,6.9766669273376465,2.434
2013-06-21,6.636666774749756,175779000,6.913332939147949,2.434
2013-06-24,6.765999794006348,106797000,6.433332920074463,2.434
2013-06-25,6.826666831970215,87730500,6.873332977294922,2.434
2013-06-26,7.047999858856201,99039000,6.920000076293945,2.434
2013-06-27,7.283332824707031,131173500,7.116666793823242,2.434
2013-06-28,7.157332897186279,86229000,7.23799991607666,2.434
2013-07-01,7.811999797821045,163554000,7.2906670570373535,2.434
2013-07-02,7.8546671867370605,180961500,7.883333206176758,2.434
2013-07-03,7.682666778564453,72100500,7.866666793823242,2.434
2013-07-05,8.005999565124512,102280500,7.888000011444092,2.434
2013-07-08,8.107333183288574,117213000,8.091333389282227,2.434
2013-07-09,8.229999542236328,129049500,8.309332847595215,2.434
2013-07-10,8.15133285522461,84001500,8.212667465209961,2.434
2013-07-11,8.37399959564209,112254000,8.325332641601562,2.434
2013-07-12,8.65999984741211,170160000,8.366666793823242,2.434
2013-07-15,8.484000205993652,148836000,8.868666648864746,2.434
2013-07-16,7.269999980926514,485578500,8.41866683959961,2.434
2013-07-17,8.016667366027832,390435000,7.101333141326904,2.434
2013-07-18,7.935332775115967,170971500,8.064666748046875,2.434
2013-07-19,7.97866678237915,88354500,7.900000095367432,2.434
2013-07-22,8.161999702453613,146967000,7.992667198181152,2.434
2013-07-23,8.182666778564453,116046000,8.266667366027832,2.434
2013-07-24,8.113332748413086,103035000,8.29800033569336,2.434
2013-07-25,8.271332740783691,79264500,8.026666641235352,2.434
2013-07-26,8.62600040435791,144496500,8.542667388916016,2.434
2013-07-29,8.974666595458984,145183500,8.621333122253418,2.434
2013-07-30,8.78266716003418,196905000,8.986666679382324,2.434
2013-07-31,8.95199966430664,95275500,8.838000297546387,2.434
2013-08-01,9.036666870117188,79854000,9.0,2.434
2013-08-02,9.199999809265137,94048500,8.97266674041748,2.434
2013-08-05,9.645333290100098,153010500,9.333999633789062,2.434
2013-08-06,9.476667404174805,138817500,9.649999618530273,2.434
2013-08-07,8.9486665725708,273183000,9.459333419799805,2.434
2013-08-08,10.232000350952148,408702000,10.289999961853027,2.434
2013-08-09,10.199999809265137,133915500,10.15999984741211,2.434
2013-08-12,9.825332641601562,223683000,9.961999893188477,2.434
2013-08-13,9.695332527160645,131233500,9.966667175292969,2.434
2013-08-14,9.290666580200195,175407000,9.514666557312012,2.434
2013-08-15,9.311332702636719,152688000,9.095333099365234,2.434
2013-08-16,9.466667175292969,106621500,9.442000389099121,2.434
2013-08-19,9.65999984741211,120565500,9.562000274658203,2.434
2013-08-20,9.972000122070312,96273000,9.90999984741211,2.434
2013-08-21,9.857333183288574,93994500,10.0,2.434
2013-08-22,10.473333358764648,158886000,9.947999954223633,2.434
2013-08-23,10.78933334350586,193978500,10.466667175292969,2.434
2013-08-26,10.947999954223633,362566500,11.010000228881836,2.434
2013-08-27,11.133999824523926,263503500,10.819999694824219,2.434
2013-08-28,11.096667289733887,221101500,11.27066707611084,2.434
2013-08-29,11.070667266845703,141540000,10.947999954223633,2.434
2013-08-30,11.266667366027832,165426000,11.091333389282227,2.434
2013-09-03,11.262666702270508,180916500,11.5600004196167,2.434
2013-09-04,11.374667167663574,172135500,11.317999839782715,2.434
2013-09-05,11.328666687011719,100279500,11.34000015258789,2.434
2013-09-06,11.131333351135254,129295500,11.23799991607666,2.434
2013-09-09,10.713333129882812,215167500,10.874667167663574,2.434
2013-09-10,11.091333389282227,134517000,10.763333320617676,2.434
2013-09-11,10.90133285522461,87487500,11.093999862670898,2.434
2013-09-12,10.995332717895508,92400000,10.933333396911621,2.434
2013-09-13,11.03600025177002,81018000,10.851332664489746,2.434
2013-09-16,11.10533332824707,113623500,11.199999809265137,2.434
2013-09-17,11.081999778747559,82453500,11.005332946777344,2.434
2013-09-18,11.08133316040039,81595500,11.137999534606934,2.434
2013-09-19,11.861332893371582,233919000,11.386667251586914,2.434
2013-09-20,12.22599983215332,201025500,11.926667213439941,2.434
2013-09-23,12.074000358581543,122601000,12.298666954040527,2.434
2013-09-24,12.155332565307617,94101000,11.942667007446289,2.434
2013-09-25,12.349332809448242,123790500,12.237333297729492,2.434
2013-09-26,12.576000213623047,99216000,12.446666717529297,2.434
2013-09-27,12.726667404174805,88746000,12.501333236694336,2.434
2013-09-30,12.891332626342773,133870500,12.600000381469727,2.434
2013-10-01,12.866666793823242,116338500,12.93066692352295,2.434
2013-10-02,12.063332557678223,311631000,12.572667121887207,2.434
2013-10-03,11.553999900817871,357247500,11.670000076293945,2.434
2013-10-04,12.065333366394043,216210000,11.760000228881836,2.434
2013-10-07,12.204667091369629,172284000,12.163999557495117,2.434
2013-10-08,11.648667335510254,206358000,12.293333053588867,2.434
2013-10-09,11.251999855041504,229747500,11.648667335510254,2.434
2013-10-10,11.528667449951172,133258500,11.53933334350586,2.434
2013-10-11,11.91333293914795,124666500,11.516667366027832,2.434
2013-10-14,11.981332778930664,116544000,11.666666984558105,2.434
2013-10-15,12.262666702270508,164677500,12.35200023651123,2.434
2013-10-16,12.237333297729492,123081000,12.326666831970215,2.434
2013-10-17,12.186667442321777,100575000,12.236000061035156,2.434
2013-10-18,12.226667404174805,88962000,12.276666641235352,2.434
2013-10-21,11.506667137145996,172981500,12.218667030334473,2.434
2013-10-22,11.435999870300293,170800500,11.366666793823242,2.434
2013-10-23,10.966667175292969,199806000,11.260666847229004,2.434
2013-10-24,11.543333053588867,162385500,11.0,2.434
2013-10-25,11.310667037963867,113932500,11.61400032043457,2.434
2013-10-28,10.857333183288574,117625500,11.345333099365234,2.434
2013-10-29,10.964667320251465,211675500,10.850666999816895,2.434
2013-10-30,10.614666938781738,126027000,10.975333213806152,2.434
2013-10-31,10.662667274475098,140007000,10.378000259399414,2.434
2013-11-01,10.811332702636719,107709000,10.866666793823242,2.434
2013-11-04,11.680000305175781,196806000,11.0,2.434
2013-11-05,11.787332534790039,337006500,12.0,2.434
2013-11-06,10.077333450317383,466075500,10.320667266845703,2.434
2013-11-07,9.317999839782715,334270500,9.612667083740234,2.434
2013-11-08,9.196666717529297,337168500,9.09866714477539,2.434
2013-11-11,9.646666526794434,209964000,9.399999618530273,2.434
2013-11-12,9.186667442321777,224778000,9.645999908447266,2.434
2013-11-13,9.24666690826416,189874500,9.38933277130127,2.434
2013-11-14,9.173333168029785,183055500,9.261333465576172,2.434
2013-11-15,9.029999732971191,148503000,9.123332977294922,2.434
2013-11-18,8.10533332824707,347073000,9.017999649047852,2.434
2013-11-19,8.406000137329102,297243000,7.961999893188477,2.434
2013-11-20,8.074000358581543,207744000,8.405332565307617,2.434
2013-11-21,8.140000343322754,178557000,8.192667007446289,2.434
2013-11-22,8.092000007629395,166450500,8.10533332824707,2.434
2013-11-25,8.055999755859375,154009500,8.300000190734863,2.434
2013-11-26,8.033332824707031,208282500,7.958666801452637,2.434
2013-11-27,8.462667465209961,185514000,8.087332725524902,2.434
2013-11-29,8.485333442687988,145743000,8.65133285522461,2.434
2013-12-02,8.277999877929688,116268000,8.423333168029785,2.434
2013-12-03,9.646666526794434,385236000,8.845333099365234,2.434
2013-12-04,9.263333320617676,197215500,9.621333122253418,2.434
2013-12-05,9.36533260345459,139326000,9.34333324432373,2.434
2013-12-06,9.157333374023438,118644000,9.434000015258789,2.434
2013-12-09,9.4399995803833,135922500,9.133333206176758,2.434
2013-12-10,9.47933292388916,161223000,9.33666706085205,2.434
2013-12-11,9.3100004196167,107067000,9.458666801452637,2.434
2013-12-12,9.83133316040039,161517000,9.313332557678223,2.434
2013-12-13,9.84333324432373,158878500,9.869999885559082,2.434
2013-12-16,9.862667083740234,100129500,9.898667335510254,2.434
2013-12-17,10.163999557495117,157425000,9.838666915893555,2.434
2013-12-18,9.86533260345459,173728500,10.149333000183105,2.434
2013-12-19,9.381333351135254,191100000,9.793333053588867,2.434
2013-12-20,9.549332618713379,111189000,9.438667297363281,2.434
2013-12-23,9.569999694824219,80782500,9.65666675567627,2.434
2013-12-24,10.093999862670898,149122500,10.0,2.434
2013-12-26,10.366666793823242,106942500,10.336000442504883,2.434
2013-12-27,10.074666976928711,81903000,10.353333473205566,2.434
2013-12-30,10.162667274475098,67012500,10.074666976928711,2.434
2013-12-31,10.028667449951172,63936000,10.154666900634766,2.434
2014-01-02,10.006667137145996,92826000,9.986666679382324,2.434
2014-01-03,9.970666885375977,70425000,10.0,2.434
2014-01-06,9.800000190734863,80416500,10.0,2.434
2014-01-07,9.957332611083984,75511500,9.841333389282227,2.434
2014-01-08,10.085332870483398,92448000,9.923333168029785,2.434
2014-01-09,9.835332870483398,80730000,10.166666984558105,2.434
2014-01-10,9.714667320251465,111691500,9.897333145141602,2.434
2014-01-13,9.28933334350586,94741500,9.718667030334473,2.434
2014-01-14,10.751333236694336,414105000,9.366666793823242,2.434
2014-01-15,10.942000389099121,306984000,11.229999542236328,2.434
2014-01-16,11.39799976348877,179391000,10.833333015441895,2.434
2014-01-17,11.333999633789062,138093000,11.345999717712402,2.434
2014-01-21,11.778667449951172,146020500,11.416000366210938,2.434
2014-01-22,11.904000282287598,105339000,11.854000091552734,2.434
2014-01-23,12.100000381469727,118011000,11.815333366394043,2.434
2014-01-24,11.640000343322754,114964500,11.856666564941406,2.434
2014-01-27,11.307999610900879,130746000,11.677332878112793,2.434
2014-01-28,11.892000198364258,91401000,11.433333396911621,2.434
2014-01-29,11.682000160217285,89032500,11.686667442321777,2.434
2014-01-30,12.189332962036133,128475000,11.866666793823242,2.434
2014-01-31,12.093999862670898,97632000,11.923333168029785,2.434
2014-02-03,11.807332992553711,101473500,12.192667007446289,2.434
2014-02-04,11.915332794189453,70294500,12.046667098999023,2.434
2014-02-05,11.628000259399414,109020000,11.886667251586914,2.434
2014-02-06,11.892000198364258,87624000,11.75333309173584,2.434
2014-02-07,12.435333251953125,133927500,12.067333221435547,2.434
2014-02-10,13.104000091552734,194560500,12.62266731262207,2.434
2014-02-11,13.107999801635742,160648500,13.264666557312012,2.434
2014-02-12,13.021332740783691,77605500,13.052000045776367,2.434
2014-02-13,13.308667182922363,120439500,12.88933277130127,2.434
2014-02-14,13.215332984924316,92370000,13.206666946411133,2.434
2014-02-18,13.579999923706055,139992000,13.682666778564453,2.434
2014-02-19,12.909333229064941,242535000,13.579999923706055,2.434
2014-02-20,13.998000144958496,270034500,14.333999633789062,2.434
2014-02-21,13.973333358764648,117282000,14.109333038330078,2.434
2014-02-24,14.510000228881836,124176000,13.917332649230957,2.434
2014-02-25,16.53333282470703,490225500,15.333333015441895,2.434
2014-02-26,16.866666793823242,369069000,17.238666534423828,2.434
2014-02-27,16.836000442504883,269187000,17.416667938232422,2.434
2014-02-28,16.320667266845703,218847000,16.643333435058594,2.434
2014-03-03,16.70400047302246,196339500,15.817333221435547,2.434
2014-03-04,16.98933219909668,131184000,17.23200035095215,2.434
2014-03-05,16.8439998626709,89035500,17.114667892456055,2.434
2014-03-06,16.862667083740234,110416500,16.94266700744629,2.434
2014-03-07,16.413999557495117,117184500,16.862667083740234,2.434
2014-03-10,15.922666549682617,115921500,16.18000030517578,2.434
2014-03-11,15.62733268737793,132151500,15.766667366027832,2.434
2014-03-12,16.099332809448242,146316000,15.433333396911621,2.434
2014-03-13,15.852666854858398,93544500,16.252666473388672,2.434
2014-03-14,15.39799976348877,124345500,15.685999870300293,2.434
2014-03-17,15.59866714477539,88689000,15.66333293914795,2.434
2014-03-18,16.002666473388672,93634500,15.796667098999023,2.434
2014-03-19,15.72266674041748,76069500,16.092666625976562,2.434
2014-03-20,15.660667419433594,57268500,15.744000434875488,2.434
2014-03-21,15.259332656860352,123253500,15.73466682434082,2.434
2014-03-24,14.678000450134277,169932000,15.316666603088379,2.434
2014-03-25,14.696000099182129,117981000,14.942667007446289,2.434
2014-03-26,14.197333335876465,103609500,14.796667098999023,2.434
2014-03-27,13.821332931518555,142435500,14.157999992370605,2.434
2014-03-28,14.157999992370605,145272000,14.186667442321777,2.434
2014-03-31,13.896666526794434,125700000,14.433333396911621,2.434
2014-04-01,14.464667320251465,110571000,13.934666633605957,2.434
2014-04-02,15.352666854858398,161734500,14.666666984558105,2.434
2014-04-03,15.026666641235352,163855500,15.353333473205566,2.434
2014-04-04,14.148667335510254,170184000,15.067333221435547,2.434
2014-04-07,13.834667205810547,147832500,13.720666885375977,2.434
2014-04-08,14.36400032043457,103339500,14.00333309173584,2.434
2014-04-09,14.461999893188477,77368500,14.450667381286621,2.434
2014-04-10,13.612667083740234,108172500,14.454667091369629,2.434
2014-04-11,13.585332870483398,136008000,13.37399959564209,2.434
2014-04-14,13.206000328063965,115545000,13.84000015258789,2.434
2014-04-15,12.927332878112793,204889500,13.272666931152344,2.434
2014-04-16,13.27400016784668,108033000,13.133333206176758,2.434
2014-04-17,13.208000183105469,88902000,13.307332992553711,2.434
2014-04-21,13.625332832336426,78873000,13.138667106628418,2.434
2014-04-22,14.576000213623047,147070500,13.757332801818848,2.434
2014-04-23,13.866000175476074,109434000,14.42199993133545,2.434
2014-04-24,13.857333183288574,82428000,14.053999900817871,2.434
2014-04-25,13.323332786560059,104950500,13.466667175292969,2.434
2014-04-28,13.234000205993652,105630000,13.333333015441895,2.434
2014-04-29,13.79466724395752,86686500,13.21399974822998,2.434
2014-04-30,13.859333038330078,66609000,13.573332786560059,2.434
2014-05-01,13.84866714477539,81598500,13.805333137512207,2.434
2014-05-02,14.060667037963867,61302000,13.90666675567627,2.434
2014-05-05,14.440667152404785,77205000,13.965332984924316,2.434
2014-05-06,13.8186674118042,84550500,14.4399995803833,2.434
2014-05-07,13.423333168029785,152689500,13.97599983215332,2.434
2014-05-08,11.906000137329102,300849000,12.133333206176758,2.434
2014-05-09,12.150667190551758,127428000,11.990667343139648,2.434
2014-05-12,12.311332702636719,105034500,12.258000373840332,2.434
2014-05-13,12.677332878112793,106458000,12.250666618347168,2.434
2014-05-14,12.708000183105469,81100500,12.596667289733887,2.434
2014-05-15,12.572667121887207,90606000,12.665332794189453,2.434
2014-05-16,12.77066707611084,67315500,12.596667289733887,2.434
2014-05-19,13.072667121887207,68575500,12.714667320251465,2.434
2014-05-20,13.020000457763672,83191500,13.129332542419434,2.434
2014-05-21,13.296667098999023,79281000,13.078666687011719,2.434
2014-05-22,13.658666610717773,93217500,13.356666564941406,2.434
2014-05-23,13.819999694824219,60102000,13.635333061218262,2.434
2014-05-27,14.104000091552734,80116500,13.90133285522461,2.434
2014-05-28,14.015999794006348,82426500,14.001333236694336,2.434
2014-05-29,14.015999794006348,55387500,14.038000106811523,2.434
2014-05-30,13.851332664489746,83716500,14.020000457763672,2.434
2014-06-02,13.646666526794434,70021500,13.821999549865723,2.434
2014-06-03,13.662667274475098,57912000,13.565999984741211,2.434
2014-06-04,13.599332809448242,51411000,13.623332977294922,2.434
2014-06-05,13.793333053588867,60819000,13.631333351135254,2.434
2014-06-06,13.878000259399414,46107000,13.983332633972168,2.434
2014-06-09,13.687333106994629,42085500,13.863332748413086,2.434
2014-06-10,13.486666679382324,52720500,13.628666877746582,2.434
2014-06-11,13.631333351135254,59662500,13.433333396911621,2.434
2014-06-12,13.567999839782715,89905500,13.673333168029785,2.434
2014-06-13,13.761333465576172,53164500,13.652000427246094,2.434
2014-06-16,14.973999977111816,198696000,13.784000396728516,2.434
2014-06-17,15.444666862487793,199573500,14.940667152404785,2.434
2014-06-18,15.141332626342773,104103000,15.433333396911621,2.434
2014-06-19,15.185999870300293,131896500,15.2586669921875,2.434
2014-06-20,15.305999755859375,73558500,15.23466682434082,2.434
2014-06-23,15.814666748046875,116866500,15.300666809082031,2.434
2014-06-24,15.5,121138500,15.9313325881958,2.434
2014-06-25,15.792667388916016,87024000,15.536666870117188,2.434
2014-06-26,15.706666946411133,76821000,15.811332702636719,2.434
2014-06-27,15.937333106994629,84525000,15.645999908447266,2.434
2014-06-30,16.003999710083008,72429000,15.970000267028809,2.434
2014-07-01,15.981332778930664,65041500,16.163999557495117,2.434
2014-07-02,15.295332908630371,120411000,16.04400062561035,2.434
2014-07-03,15.283332824707031,77500500,15.419333457946777,2.434
2014-07-07,14.843999862670898,88405500,15.166666984558105,2.434
2014-07-08,14.604666709899902,117543000,14.576666831970215,2.434
2014-07-09,14.870667457580566,61731000,14.751333236694336,2.434
2014-07-10,14.630666732788086,72958500,14.478667259216309,2.434
2014-07-11,14.541999816894531,49534500,14.707332611083984,2.434
2014-07-14,15.113332748413086,108048000,14.666000366210938,2.434
2014-07-15,14.638667106628418,85777500,15.11533260345459,2.434
2014-07-16,14.477333068847656,60667500,14.788000106811523,2.434
2014-07-17,14.359999656677246,69741000,14.410667419433594,2.434
2014-07-18,14.668000221252441,63805500,14.396666526794434,2.434
2014-07-21,14.702667236328125,57333000,14.483332633972168,2.434
2014-07-22,14.638667106628418,40950000,14.812666893005371,2.434
2014-07-23,14.832667350769043,46249500,14.667332649230957,2.434
2014-07-24,14.902667045593262,48682500,14.883333206176758,2.434
2014-07-25,14.904666900634766,46306500,14.847999572753906,2.434
2014-07-28,14.98799991607666,97714500,14.949999809265137,2.434
2014-07-29,15.000666618347168,50736000,15.107333183288574,2.434
2014-07-30,15.261333465576172,73917000,14.79466724395752,2.434
2014-07-31,14.886667251586914,116236500,15.284000396728516,2.434
2014-08-01,15.5513334274292,178437000,15.072667121887207,2.434
2014-08-04,15.90133285522461,89395500,15.625332832336426,2.434
2014-08-05,15.899333000183105,80829000,15.83133316040039,2.434
2014-08-06,16.595333099365234,138739500,15.926667213439941,2.434
2014-08-07,16.826000213623047,112183500,16.674667358398438,2.434
2014-08-08,16.54199981689453,76351500,16.743999481201172,2.434
2014-08-11,17.288000106811523,121519500,17.031999588012695,2.434
2014-08-12,17.33066749572754,95734500,17.205333709716797,2.434
2014-08-13,17.354000091552734,103989000,17.46733283996582,2.434
2014-08-14,17.42533302307129,61899000,17.499332427978516,2.434
2014-08-15,17.46733283996582,58018500,17.43199920654297,2.434
2014-08-18,17.32933235168457,87738000,17.549999237060547,2.434
2014-08-19,17.117332458496094,80022000,17.257999420166016,2.434
2014-08-20,17.047332763671875,45418500,16.97800064086914,2.434
2014-08-21,16.95599937438965,43734000,17.101333618164062,2.434
2014-08-22,17.118667602539062,42501000,16.96933364868164,2.434
2014-08-25,17.503332138061523,64771500,17.21266746520996,2.434
2014-08-26,17.44933319091797,57270000,17.665332794189453,2.434
2014-08-27,17.549999237060547,44776500,17.566667556762695,2.434
2014-08-28,17.590667724609375,42673500,17.459333419799805,2.434
2014-08-29,17.979999542236328,96706500,17.913333892822266,2.434
2014-09-02,18.941333770751953,147786000,18.366666793823242,2.434
2014-09-03,18.746000289916992,101584500,19.17799949645996,2.434
2014-09-04,19.069332122802734,125125500,18.93400001525879,2.434
2014-09-05,18.492666244506836,167548500,18.836666107177734,2.434
2014-09-08,18.80733299255371,82524000,18.507999420166016,2.434
2014-09-09,18.565332412719727,68382000,18.865999221801758,2.434
2014-09-10,18.739999771118164,56719500,18.633333206176758,2.434
2014-09-11,18.687332153320312,56491500,18.69733238220215,2.434
2014-09-12,18.613332748413086,49869000,18.700000762939453,2.434
2014-09-15,16.923999786376953,246831000,18.291332244873047,2.434
2014-09-16,17.382667541503906,124501500,17.010000228881836,2.434
2014-09-17,17.42533302307129,77665500,17.493999481201172,2.434
2014-09-18,17.58799934387207,55389000,17.55733299255371,2.434
2014-09-19,17.288000106811523,102163500,17.19933319091797,2.434
2014-09-22,16.66866683959961,123211500,17.0,2.434
2014-09-23,16.694000244140625,84880500,16.347999572753906,2.434
2014-09-24,16.80933380126953,56242500,16.7413330078125,2.434
2014-09-25,16.463333129882812,72513000,16.834667205810547,2.434
2014-09-26,16.440000534057617,56931000,16.549999237060547,2.434
2014-09-29,16.35066795349121,72790500,16.266666412353516,2.434
2014-09-30,16.178667068481445,63574500,16.461332321166992,2.434
2014-10-01,16.016000747680664,89125500,16.14666748046875,2.434
2014-10-02,16.761333465576172,134973000,16.68000030517578,2.434
2014-10-03,17.013999938964844,81094500,16.87066650390625,2.434
2014-10-06,17.374666213989258,115699500,17.275333404541016,2.434
2014-10-07,17.30466651916504,67282500,17.235332489013672,2.434
2014-10-08,17.28533363342285,75826500,17.34000015258789,2.434
2014-10-09,17.134000778198242,110419500,17.483333587646484,2.434
2014-10-10,15.793999671936035,193324500,16.30933380126953,2.434
2014-10-13,14.97266674041748,169030500,15.904666900634766,2.434
2014-10-14,15.137332916259766,106579500,15.216667175292969,2.434
2014-10-15,15.313332557678223,137209500,14.666666984558105,2.434
2014-10-16,15.09000015258789,80989500,14.64799976348877,2.434
2014-10-17,15.165332794189453,158241000,15.558667182922363,2.434
2014-10-20,15.364666938781738,52416000,15.114666938781738,2.434
2014-10-21,15.689332962036133,61954500,15.618000030517578,2.434
2014-10-22,15.40666675567627,61749000,15.545999526977539,2.434
2014-10-23,15.685999870300293,52386000,15.644000053405762,2.434
2014-10-24,15.682666778564453,51949500,15.751333236694336,2.434
2014-10-27,14.777999877929688,143299500,15.616666793823242,2.434
2014-10-28,16.184667587280273,157744500,15.30666732788086,2.434
2014-10-29,15.873332977294922,74437500,16.075332641601562,2.434
2014-10-30,15.910667419433594,48426000,15.87600040435791,2.434
2014-10-31,16.113332748413086,56629500,16.167333602905273,2.434
2014-11-03,16.172666549682617,63057000,16.200000762939453,2.434
2014-11-04,15.928667068481445,55239000,16.03266716003418,2.434
2014-11-05,15.39799976348877,135688500,16.066667556762695,2.434
2014-11-06,16.08133316040039,230320500,15.63266658782959,2.434
2014-11-07,16.01333236694336,77415000,16.145999908447266,2.434
2014-11-10,16.1286678314209,68658000,15.940667152404785,2.434
2014-11-11,16.738666534423828,119232000,16.170000076293945,2.434
2014-11-12,16.606666564941406,88062000,16.648000717163086,2.434
2014-11-13,16.780000686645508,93540000,16.70800018310547,2.434
2014-11-14,17.245332717895508,91516500,16.666667938232422,2.434
2014-11-17,16.93199920654297,60385500,17.166000366210938,2.434
2014-11-18,17.18000030517578,67095000,17.05733299255371,2.434
2014-11-19,16.516000747680664,118777500,16.707332611083984,2.434
2014-11-20,16.58066749572754,53808000,16.530000686645508,2.434
2014-11-21,16.185333251953125,112276500,16.81399917602539,2.434
2014-11-24,16.447999954223633,71845500,16.34666633605957,2.434
2014-11-25,16.53933334350586,47397000,16.489999771118164,2.434
2014-11-26,16.562667846679688,29718000,16.555999755859375,2.434
2014-11-28,16.301332473754883,31795500,16.356666564941406,2.434
2014-12-01,15.442667007446289,129291000,16.077333450317383,2.434
2014-12-02,15.428667068481445,88305000,15.637999534606934,2.434
2014-12-03,15.286666870117188,79615500,15.083333015441895,2.434
2014-12-04,15.218667030334473,57834000,15.239999771118164,2.434
2014-12-05,14.913999557495117,90954000,15.244667053222656,2.434
2014-12-08,14.290666580200195,138384000,14.769332885742188,2.434
2014-12-09,14.459333419799805,141472500,13.956000328063965,2.434
2014-12-10,13.989333152770996,109711500,14.275333404541016,2.434
2014-12-11,13.925333023071289,100416000,14.035332679748535,2.434
2014-12-12,13.800000190734863,107607000,13.654666900634766,2.434
2014-12-15,13.602666854858398,78274500,13.952667236328125,2.434
2014-12-16,13.187333106994629,126391500,13.392666816711426,2.434
2014-12-17,13.721332550048828,110517000,12.870667457580566,2.434
2014-12-18,14.550666809082031,112249500,14.158666610717773,2.434
2014-12-19,14.619333267211914,103657500,14.679332733154297,2.434
2014-12-22,14.84000015258789,71991000,14.666666984558105,2.434
2014-12-23,14.731332778930664,67585500,14.920666694641113,2.434
2014-12-24,14.817333221435547,19983000,14.65133285522461,2.434
2014-12-26,15.187999725341797,49905000,14.767333030700684,2.434
2014-12-29,15.047332763671875,42037500,15.126667022705078,2.434
2014-12-30,14.815333366394043,43548000,14.932666778564453,2.434
2014-12-31,14.827333450317383,34462500,14.87266731262207,2.434
2015-01-02,14.620667457580566,71466000,14.857999801635742,2.434
2015-01-05,14.005999565124512,80527500,14.303333282470703,2.434
2015-01-06,14.085332870483398,93928500,14.003999710083008,2.434
2015-01-07,14.063332557678223,44526000,14.223333358764648,2.434
2015-01-08,14.041333198547363,51637500,14.187333106994629,2.434
2015-01-09,13.77733325958252,70024500,13.928000450134277,2.434
2015-01-12,13.480667114257812,89254500,13.536666870117188,2.434
2015-01-13,13.616666793823242,67159500,13.554667472839355,2.434
2015-01-14,12.845999717712402,173278500,12.388667106628418,2.434
2015-01-15,12.791333198547363,78247500,12.965999603271484,2.434
2015-01-16,12.871333122253418,54048000,12.713333129882812,2.434
2015-01-20,12.795332908630371,67548000,12.924667358398438,2.434
2015-01-21,13.104666709899902,62295000,12.636667251586914,2.434
2015-01-22,13.441332817077637,61753500,13.133333206176758,2.434
2015-01-23,13.419333457946777,51579000,13.352666854858398,2.434
2015-01-26,13.770000457763672,48517500,13.45533275604248,2.434
2015-01-27,13.732000350952148,41715000,13.628000259399414,2.434
2015-01-28,13.291333198547363,47244000,13.740667343139648,2.434
2015-01-29,13.680000305175781,53221500,13.404666900634766,2.434
2015-01-30,13.573332786560059,45105000,13.597332954406738,2.434
2015-02-02,14.062666893005371,62238000,13.597999572753906,2.434
2015-02-03,14.557332992553711,72393000,14.214667320251465,2.434
2015-02-04,14.569999694824219,49581000,14.552666664123535,2.434
2015-02-05,14.732666969299316,52843500,14.658666610717773,2.434
2015-02-06,14.490667343139648,48658500,14.800000190734863,2.434
2015-02-09,14.498666763305664,52086000,14.358667373657227,2.434
2015-02-10,14.419333457946777,80857500,14.50333309173584,2.434
2015-02-11,14.186667442321777,146536500,14.147333145141602,2.434
2015-02-12,13.525333404541016,234744000,12.904666900634766,2.434
2015-02-13,13.584667205810547,92865000,13.526666641235352,2.434
2015-02-17,13.623332977294922,59694000,13.713333129882812,2.434
2015-02-18,13.630666732788086,40704000,13.611332893371582,2.434
2015-02-19,14.11400032043457,77311500,13.666666984558105,2.434
2015-02-20,14.473999977111816,89731500,14.052000045776367,2.434
2015-02-23,13.822667121887207,127497000,14.37733268737793,2.434
2015-02-24,13.607333183288574,99054000,13.81933307647705,2.434
2015-02-25,13.583999633789062,58642500,13.662667274475098,2.434
2015-02-26,13.812666893005371,97093500,13.600000381469727,2.434
2015-02-27,13.555999755859375,58231500,13.793333053588867,2.434
2015-03-02,13.155332565307617,118831500,13.513333320617676,2.434
2015-03-03,13.303999900817871,66484500,13.120667457580566,2.434
2015-03-04,13.496000289916992,63330000,13.283332824707031,2.434
